"Pedido_ID";"Cliente_ID";"Vendedor_ID";"Data_Venda";"Meta_ID";"% Frete";"Cancelado";"Data_Remessa";"Periodo"
12554;221;"O14";"2019-12-22";"O14|43800";3.7;0;"2019-12-29";"2019-12-01"
12555;145;"O14";"2019-12-22";"O14|43800";4.8;0;"2019-12-25";"2019-12-01"
12556;229;"O14";"2019-12-22";"O14|43800";2.6;0;"2019-12-24";"2019-12-01"
12557;449;"O14";"2019-12-22";"O14|43800";3.8;0;"2020-01-11";"2019-12-01"
12558;56;"O14";"2019-12-22";"O14|43800";3.2;0;"2019-12-29";"2019-12-01"
12559;271;"O14";"2019-12-22";"O14|43800";3.3;0;"2019-12-28";"2019-12-01"
12560;202;"O14";"2019-12-22";"O14|43800";4.4;0;"2019-12-24";"2019-12-01"
12561;496;"O14";"2019-12-22";"O14|43800";3.0;0;"2019-12-27";"2019-12-01"
12562;20;"O14";"2019-12-22";"O14|43800";4.4;1;;"2019-12-01"
12563;159;"O14";"2019-12-22";"O14|43800";4.8;0;"2019-12-26";"2019-12-01"
12564;221;"O14";"2019-12-22";"O14|43800";3.7;0;"2019-12-24";"2019-12-01"
12565;485;"O14";"2019-12-22";"O14|43800";2.5;0;"2019-12-28";"2019-12-01"
12566;471;"O14";"2019-12-22";"O14|43800";3.7;0;"2019-12-29";"2019-12-01"
12567;145;"O14";"2019-12-22";"O14|43800";4.8;0;"2019-12-25";"2019-12-01"
12568;457;"O14";"2019-12-22";"O14|43800";2.4;0;"2019-12-29";"2019-12-01"
12569;492;"O14";"2019-12-22";"O14|43800";2.4;0;"2019-12-28";"2019-12-01"
12570;6;"O14";"2019-12-22";"O14|43800";3.3;0;"2019-12-26";"2019-12-01"
12571;520;"O14";"2019-12-22";"O14|43800";3.0;0;"2019-12-29";"2019-12-01"
12572;159;"O14";"2019-12-22";"O14|43800";4.8;0;"2019-12-25";"2019-12-01"
12573;36;"O14";"2019-12-22";"O14|43800";3.9;0;"2019-12-25";"2019-12-01"
12574;202;"O14";"2019-12-22";"O14|43800";4.4;0;"2019-12-28";"2019-12-01"
12575;445;"O14";"2019-12-22";"O14|43800";3.9;0;"2019-12-28";"2019-12-01"
12576;221;"O14";"2019-12-22";"O14|43800";3.7;0;"2020-01-05";"2019-12-01"
12577;448;"O14";"2019-12-22";"O14|43800";3.8;0;"2019-12-29";"2019-12-01"
12578;202;"O14";"2019-12-22";"O14|43800";4.4;0;"2019-12-25";"2019-12-01"
12579;74;"O14";"2019-12-22";"O14|43800";3.0;0;"2019-12-28";"2019-12-01"
12580;84;"O14";"2019-12-22";"O14|43800";4.0;0;"2019-12-26";"2019-12-01"
12581;20;"O14";"2019-12-22";"O14|43800";4.4;0;"2019-12-27";"2019-12-01"
12582;423;"O14";"2019-12-22";"O14|43800";2.6;0;"2019-12-27";"2019-12-01"
12583;509;"O14";"2019-12-22";"O14|43800";3.7;0;"2019-12-26";"2019-12-01"
12584;190;"O10";"2019-12-23";"O10|43800";2.4;0;"2020-01-21";"2019-12-01"
12585;245;"O5";"2019-12-23";"O5|43800";3.2;0;"2019-12-25";"2019-12-01"
12586;201;"O5";"2019-12-24";"O5|43800";2.6;0;"2019-12-27";"2019-12-01"
12587;223;"O4";"2019-12-25";"O4|43800";3.7;0;"2020-01-01";"2019-12-01"
12588;103;"O11";"2019-12-25";"O11|43800";3.2;0;"2019-12-30";"2019-12-01"
12589;229;"O8";"2019-12-25";"O8|43800";2.6;0;"2019-12-30";"2019-12-01"
12590;178;"O11";"2019-12-25";"O11|43800";2.2;0;"2019-12-30";"2019-12-01"
12591;198;"O6";"2019-12-25";"O6|43800";4.1;0;"2020-01-01";"2019-12-01"
12592;2;"O14";"2019-12-26";"O14|43800";3.7;0;"2019-12-29";"2019-12-01"
12593;17;"O3";"2019-12-26";"O3|43800";3.8;0;"2020-01-01";"2019-12-01"
12594;25;"O3";"2019-12-26";"O3|43800";4.6;0;"2019-12-31";"2019-12-01"
12595;20;"O14";"2019-12-26";"O14|43800";3.1;0;"2019-12-28";"2019-12-01"
12596;46;"O7";"2019-12-26";"O7|43800";2.9;0;"2019-12-28";"2019-12-01"
12597;46;"O7";"2019-12-26";"O7|43800";2.9;0;"2019-12-28";"2019-12-01"
12598;349;"O13";"2019-12-26";"O13|43800";4.4;1;;"2019-12-01"
12599;138;"O13";"2019-12-26";"O13|43800";3.7;0;"2019-12-30";"2019-12-01"
12600;15;"O10";"2019-12-27";"O10|43800";2.4;0;"2019-12-30";"2019-12-01"
12601;70;"O2";"2019-12-27";"O2|43800";3.2;0;"2019-12-31";"2019-12-01"
12602;89;"O1";"2019-12-28";"O1|43800";3.6;0;"2019-12-30";"2019-12-01"
12603;199;"O6";"2019-12-28";"O6|43800";4.1;0;"2019-12-31";"2019-12-01"
12604;199;"O6";"2019-12-28";"O6|43800";4.1;0;"2020-01-01";"2019-12-01"
12605;199;"O6";"2019-12-28";"O6|43800";4.1;0;"2020-01-01";"2019-12-01"
12606;244;"O8";"2019-12-30";"O8|43800";3.0;1;;"2019-12-01"
12607;120;"O11";"2019-12-30";"O11|43800";3.3;0;"2020-01-03";"2019-12-01"
12608;393;"O7";"2019-12-30";"O7|43800";3.3;1;;"2019-12-01"
12609;497;"O9";"2019-12-30";"O9|43800";3.0;0;"2020-01-03";"2019-12-01"
12610;222;"O8";"2019-12-30";"O8|43800";4.4;0;"2020-01-05";"2019-12-01"
12611;229;"O9";"2019-12-30";"O9|43800";2.6;0;"2020-01-03";"2019-12-01"
12612;70;"O8";"2019-12-30";"O8|43800";3.2;0;"2020-01-17";"2019-12-01"
12613;456;"O9";"2019-12-30";"O9|43800";3.3;0;"2020-01-03";"2019-12-01"
12614;411;"O8";"2019-12-30";"O8|43800";2.8;0;"2020-01-03";"2019-12-01"
12615;102;"O9";"2019-12-30";"O9|43800";2.8;0;"2020-01-06";"2019-12-01"
12616;500;"O8";"2019-12-30";"O8|43800";3.7;0;"2020-01-04";"2019-12-01"
12617;70;"O9";"2019-12-30";"O9|43800";3.2;0;"2020-01-01";"2019-12-01"
12618;262;"O8";"2019-12-30";"O8|43800";4.0;0;"2020-01-19";"2019-12-01"
12619;155;"O11";"2019-12-30";"O11|43800";3.3;0;"2020-02-04";"2019-12-01"
12620;464;"O5";"2019-12-30";"O5|43800";2.9;0;"2020-01-03";"2019-12-01"
12621;468;"O5";"2019-12-30";"O5|43800";3.3;0;"2020-01-02";"2019-12-01"
12622;15;"O5";"2019-12-31";"O5|43800";2.4;0;"2020-01-02";"2019-12-01"
12623;45;"O1";"2019-12-31";"O1|43800";3.9;0;"2020-01-03";"2019-12-01"
12624;45;"O1";"2019-12-31";"O1|43800";3.9;0;"2020-01-05";"2019-12-01"
12625;45;"O1";"2019-12-31";"O1|43800";3.9;0;"2020-01-02";"2019-12-01"
12626;518;"O6";"2019-12-31";"O6|43800";4.2;0;"2020-01-05";"2019-12-01"
12627;229;"O5";"2019-12-31";"O5|43800";2.6;0;"2020-01-07";"2019-12-01"
12628;200;"O6";"2019-12-31";"O6|43800";4.1;0;"2020-01-07";"2019-12-01"
12629;148;"O2";"2020-01-01";"O2|43831";3.3;0;"2020-01-04";"2020-01-01"
12630;59;"O3";"2020-01-02";"O3|43831";4.0;1;;"2020-01-01"
12631;502;"O8";"2020-01-02";"O8|43831";3.9;0;"2020-01-05";"2020-01-01"
12632;493;"O3";"2020-01-02";"O3|43831";2.4;0;"2020-01-06";"2020-01-01"
12633;222;"O9";"2020-01-02";"O9|43831";4.4;0;"2020-01-09";"2020-01-01"
12634;210;"O1";"2020-01-03";"O1|43831";1.7;0;"2020-01-08";"2020-01-01"
12635;64;"O12";"2020-01-04";"O12|43831";4.3;1;;"2020-01-01"
12636;111;"O12";"2020-01-04";"O12|43831";4.3;0;"2020-01-10";"2020-01-01"
12637;188;"O13";"2020-01-04";"O13|43831";2.8;0;"2020-01-09";"2020-01-01"
12638;159;"O14";"2020-01-05";"O14|43831";4.8;0;"2020-01-31";"2020-01-01"
12639;519;"O14";"2020-01-05";"O14|43831";3.0;0;"2020-01-07";"2020-01-01"
12640;37;"O14";"2020-01-05";"O14|43831";3.7;0;"2020-01-12";"2020-01-01"
12641;49;"O14";"2020-01-05";"O14|43831";4.2;0;"2020-01-10";"2020-01-01"
12642;270;"O14";"2020-01-05";"O14|43831";5.0;0;"2020-01-08";"2020-01-01"
12643;159;"O14";"2020-01-05";"O14|43831";4.8;0;"2020-01-07";"2020-01-01"
12644;49;"O14";"2020-01-05";"O14|43831";4.4;1;;"2020-01-01"
12645;202;"O14";"2020-01-05";"O14|43831";4.4;0;"2020-01-11";"2020-01-01"
12646;205;"O14";"2020-01-05";"O14|43831";3.3;0;"2020-01-09";"2020-01-01"
12647;221;"O14";"2020-01-05";"O14|43831";3.7;0;"2020-01-10";"2020-01-01"
12648;217;"O14";"2020-01-05";"O14|43831";3.1;0;"2020-01-09";"2020-01-01"
12649;207;"O14";"2020-01-05";"O14|43831";3.7;0;"2020-01-07";"2020-01-01"
12650;89;"O1";"2020-01-06";"O1|43831";3.6;0;"2020-01-08";"2020-01-01"
12651;170;"O11";"2020-01-06";"O11|43831";1.5;0;"2020-01-12";"2020-01-01"
12652;93;"O2";"2020-01-08";"O2|43831";3.3;0;"2020-01-11";"2020-01-01"
12653;416;"O4";"2020-01-08";"O4|43831";2.8;0;"2020-01-15";"2020-01-01"
12654;109;"O12";"2020-01-08";"O12|43831";4.3;1;;"2020-01-01"
12655;472;"O5";"2020-01-08";"O5|43831";4.5;0;"2020-01-14";"2020-01-01"
12656;191;"O10";"2020-01-08";"O10|43831";2.4;0;"2020-01-10";"2020-01-01"
12657;215;"O14";"2020-01-09";"O14|43831";3.1;0;"2020-01-14";"2020-01-01"
12658;351;"O14";"2020-01-09";"O14|43831";2.3;0;"2020-01-12";"2020-01-01"
12659;505;"O9";"2020-01-09";"O9|43831";3.9;0;"2020-01-14";"2020-01-01"
12660;15;"O5";"2020-01-10";"O5|43831";2.4;0;"2020-01-13";"2020-01-01"
12661;148;"O4";"2020-01-11";"O4|43831";3.3;0;"2020-01-17";"2020-01-01"
12662;199;"O6";"2020-01-11";"O6|43831";4.1;0;"2020-01-18";"2020-01-01"
12663;131;"O7";"2020-01-12";"O7|43831";2.9;0;"2020-01-16";"2020-01-01"
12664;188;"O12";"2020-01-12";"O12|43831";2.8;0;"2020-01-17";"2020-01-01"
12665;201;"O5";"2020-01-13";"O5|43831";2.6;0;"2020-01-24";"2020-01-01"
12666;151;"O8";"2020-01-14";"O8|43831";4.4;1;;"2020-01-01"
12667;224;"O1";"2020-01-16";"O1|43831";2.6;1;;"2020-01-01"
12668;42;"O5";"2020-01-16";"O5|43831";2.6;0;"2020-01-21";"2020-01-01"
12669;44;"O3";"2020-01-16";"O3|43831";3.0;0;"2020-02-05";"2020-01-01"
12670;455;"O3";"2020-01-16";"O3|43831";3.3;0;"2020-01-18";"2020-01-01"
12671;197;"O6";"2020-01-17";"O6|43831";2.6;0;"2020-01-19";"2020-01-01"
12672;398;"O13";"2020-01-18";"O13|43831";3.4;0;"2020-01-21";"2020-01-01"
12673;13;"O10";"2020-01-19";"O10|43831";3.4;0;"2020-01-24";"2020-01-01"
12674;409;"O1";"2020-01-20";"O1|43831";3.2;0;"2020-01-24";"2020-01-01"
12675;407;"O1";"2020-01-20";"O1|43831";3.1;0;"2020-01-25";"2020-01-01"
12676;223;"O9";"2020-01-20";"O9|43831";3.7;0;"2020-01-26";"2020-01-01"
12677;105;"O2";"2020-01-20";"O2|43831";2.8;0;"2020-01-23";"2020-01-01"
12678;417;"O11";"2020-01-20";"O11|43831";2.6;0;"2020-01-24";"2020-01-01"
12679;134;"O11";"2020-01-20";"O11|43831";3.0;0;"2020-01-25";"2020-01-01"
12680;137;"O11";"2020-01-20";"O11|43831";3.7;0;"2020-01-31";"2020-01-01"
12681;2;"O14";"2020-01-21";"O14|43831";3.7;0;"2020-01-27";"2020-01-01"
12682;108;"O14";"2020-01-21";"O14|43831";3.2;0;"2020-01-23";"2020-01-01"
12683;441;"O12";"2020-01-21";"O12|43831";3.1;0;"2020-02-11";"2020-01-01"
12684;142;"O7";"2020-01-21";"O7|43831";3.3;0;"2020-01-24";"2020-01-01"
12685;194;"O5";"2020-01-21";"O5|43831";2.9;1;;"2020-01-01"
12686;63;"O3";"2020-01-22";"O3|43831";2.5;0;"2020-02-27";"2020-01-01"
12687;87;"O3";"2020-01-22";"O3|43831";3.0;0;"2020-01-26";"2020-01-01"
12688;510;"O4";"2020-01-23";"O4|43831";3.7;1;;"2020-01-01"
12689;457;"O5";"2020-01-23";"O5|43831";2.4;1;;"2020-01-01"
12690;205;"O9";"2020-01-24";"O9|43831";3.3;0;"2020-01-27";"2020-01-01"
12691;87;"O10";"2020-01-24";"O10|43831";3.0;0;"2020-01-30";"2020-01-01"
12692;411;"O5";"2020-01-24";"O5|43831";2.9;1;;"2020-01-01"
12693;450;"O5";"2020-01-24";"O5|43831";3.8;0;"2020-01-30";"2020-01-01"
12694;199;"O10";"2020-01-27";"O10|43831";4.1;0;"2020-02-22";"2020-01-01"
12695;351;"O8";"2020-01-28";"O8|43831";2.3;0;"2020-02-18";"2020-01-01"
12696;87;"O8";"2020-01-28";"O8|43831";3.0;1;;"2020-01-01"
12697;42;"O7";"2020-01-29";"O7|43831";2.6;0;"2020-02-03";"2020-01-01"
12698;169;"O11";"2020-01-29";"O11|43831";4.4;0;"2020-01-31";"2020-01-01"
12699;178;"O11";"2020-01-29";"O11|43831";2.2;0;"2020-02-03";"2020-01-01"
12700;280;"O6";"2020-01-29";"O6|43831";3.9;0;"2020-03-06";"2020-01-01"
12701;121;"O2";"2020-01-31";"O2|43831";1.6;1;;"2020-01-01"
12702;125;"O5";"2020-01-31";"O5|43831";2.2;0;"2020-02-06";"2020-01-01"
12703;190;"O10";"2020-01-31";"O10|43831";2.4;0;"2020-03-06";"2020-01-01"
12704;106;"O12";"2020-02-01";"O12|43862";2.8;0;"2020-02-03";"2020-02-01"
12705;515;"O14";"2020-02-02";"O14|43862";4.2;0;"2020-02-04";"2020-02-01"
12706;209;"O14";"2020-02-02";"O14|43862";4.0;0;"2020-02-14";"2020-02-01"
12707;71;"O1";"2020-02-02";"O1|43862";2.7;0;"2020-02-09";"2020-02-01"
12708;157;"O13";"2020-02-02";"O13|43862";3.6;0;"2020-02-23";"2020-02-01"
12709;83;"O8";"2020-02-04";"O8|43862";4.1;0;"2020-02-09";"2020-02-01"
12710;122;"O11";"2020-02-04";"O11|43862";1.6;0;"2020-02-06";"2020-02-01"
12711;166;"O11";"2020-02-04";"O11|43862";1.5;0;"2020-02-11";"2020-02-01"
12712;1;"O3";"2020-02-05";"O3|43862";4.0;0;"2020-02-09";"2020-02-01"
12713;4;"O3";"2020-02-05";"O3|43862";4.5;0;"2020-02-08";"2020-02-01"
12714;68;"O7";"2020-02-05";"O7|43862";2.9;0;"2020-02-12";"2020-02-01"
12715;74;"O9";"2020-02-05";"O9|43862";3.0;1;;"2020-02-01"
12716;101;"O12";"2020-02-06";"O12|43862";4.3;0;"2020-02-08";"2020-02-01"
12717;126;"O6";"2020-02-06";"O6|43862";3.7;0;"2020-02-13";"2020-02-01"
12718;150;"O4";"2020-02-06";"O4|43862";3.3;0;"2020-02-11";"2020-02-01"
12719;144;"O10";"2020-02-06";"O10|43862";4.8;0;"2020-03-11";"2020-02-01"
12720;42;"O5";"2020-02-07";"O5|43862";2.6;0;"2020-02-11";"2020-02-01"
12721;459;"O5";"2020-02-07";"O5|43862";2.2;0;"2020-02-11";"2020-02-01"
12722;36;"O2";"2020-02-08";"O2|43862";3.9;0;"2020-02-14";"2020-02-01"
12723;506;"O11";"2020-02-09";"O11|43862";2.4;0;"2020-03-06";"2020-02-01"
12724;276;"O8";"2020-02-09";"O8|43862";4.0;0;"2020-02-13";"2020-02-01"
12725;297;"O4";"2020-02-09";"O4|43862";2.3;1;;"2020-02-01"
12726;172;"O11";"2020-02-09";"O11|43862";4.0;0;"2020-02-15";"2020-02-01"
12727;415;"O5";"2020-02-10";"O5|43862";3.7;0;"2020-02-16";"2020-02-01"
12728;470;"O12";"2020-02-11";"O12|43862";3.7;0;"2020-02-15";"2020-02-01"
12729;483;"O12";"2020-02-11";"O12|43862";3.1;0;"2020-02-16";"2020-02-01"
12730;116;"O2";"2020-02-12";"O2|43862";3.7;1;;"2020-02-01"
12731;164;"O11";"2020-02-12";"O11|43862";2.9;0;"2020-02-18";"2020-02-01"
12732;188;"O13";"2020-02-12";"O13|43862";2.8;0;"2020-02-14";"2020-02-01"
12733;278;"O8";"2020-02-13";"O8|43862";4.4;0;"2020-02-19";"2020-02-01"
12734;93;"O4";"2020-02-13";"O4|43862";3.3;0;"2020-02-16";"2020-02-01"
12735;250;"O5";"2020-02-13";"O5|43862";3.0;0;"2020-02-18";"2020-02-01"
12736;229;"O9";"2020-02-14";"O9|43862";2.6;0;"2020-03-13";"2020-02-01"
12737;396;"O9";"2020-02-14";"O9|43862";2.5;0;"2020-02-21";"2020-02-01"
12738;122;"O11";"2020-02-16";"O11|43862";1.6;0;"2020-02-21";"2020-02-01"
12739;166;"O11";"2020-02-16";"O11|43862";1.5;1;;"2020-02-01"
12740;2;"O14";"2020-02-17";"O14|43862";3.7;0;"2020-02-23";"2020-02-01"
12741;212;"O1";"2020-02-17";"O1|43862";4.2;0;"2020-02-23";"2020-02-01"
12742;32;"O14";"2020-02-17";"O14|43862";3.1;0;"2020-02-24";"2020-02-01"
12743;448;"O5";"2020-02-17";"O5|43862";3.8;0;"2020-03-07";"2020-02-01"
12744;37;"O3";"2020-02-18";"O3|43862";3.7;1;;"2020-02-01"
12745;39;"O3";"2020-02-18";"O3|43862";5.0;0;"2020-02-21";"2020-02-01"
12746;435;"O10";"2020-02-18";"O10|43862";3.1;0;"2020-02-24";"2020-02-01"
12747;422;"O10";"2020-02-18";"O10|43862";3.1;0;"2020-02-25";"2020-02-01"
12748;37;"O10";"2020-02-18";"O10|43862";3.7;0;"2020-02-24";"2020-02-01"
12749;194;"O6";"2020-02-18";"O6|43862";3.0;0;"2020-02-21";"2020-02-01"
12750;502;"O8";"2020-02-20";"O8|43862";3.9;0;"2020-02-26";"2020-02-01"
12751;378;"O7";"2020-02-20";"O7|43862";3.2;0;"2020-02-25";"2020-02-01"
12752;507;"O2";"2020-02-21";"O2|43862";3.9;0;"2020-02-27";"2020-02-01"
12753;213;"O5";"2020-02-22";"O5|43862";4.6;0;"2020-02-25";"2020-02-01"
12754;511;"O11";"2020-02-24";"O11|43862";3.7;1;;"2020-02-01"
12755;321;"O2";"2020-02-24";"O2|43862";3.3;0;"2020-03-01";"2020-02-01"
12756;131;"O7";"2020-02-24";"O7|43862";2.9;0;"2020-03-30";"2020-02-01"
12757;468;"O11";"2020-02-24";"O11|43862";3.3;1;;"2020-02-01"
12758;130;"O4";"2020-02-26";"O4|43862";3.4;0;"2020-02-28";"2020-02-01"
12759;152;"O12";"2020-02-26";"O12|43862";4.3;0;"2020-03-02";"2020-02-01"
12760;75;"O1";"2020-02-27";"O1|43862";3.2;1;;"2020-02-01"
12761;292;"O13";"2020-02-27";"O13|43862";3.3;0;"2020-03-05";"2020-02-01"
12762;251;"O7";"2020-02-27";"O7|43862";3.3;0;"2020-03-10";"2020-02-01"
12763;138;"O13";"2020-02-27";"O13|43862";3.7;0;"2020-03-04";"2020-02-01"
12764;189;"O5";"2020-02-27";"O5|43862";2.4;0;"2020-03-02";"2020-02-01"
12765;44;"O3";"2020-02-28";"O3|43862";3.0;0;"2020-03-01";"2020-02-01"
12766;56;"O3";"2020-02-28";"O3|43862";3.2;1;;"2020-02-01"
12767;28;"O8";"2020-02-28";"O8|43862";4.0;0;"2020-03-02";"2020-02-01"
12768;520;"O10";"2020-02-28";"O10|43862";3.0;1;;"2020-02-01"
12769;406;"O10";"2020-02-28";"O10|43862";3.0;1;;"2020-02-01"
12770;14;"O14";"2020-02-29";"O14|43862";4.2;0;"2020-03-05";"2020-02-01"
12771;478;"O14";"2020-02-29";"O14|43862";2.5;0;"2020-03-14";"2020-02-01"
12772;20;"O14";"2020-02-29";"O14|43862";4.2;0;"2020-03-02";"2020-02-01"
12773;119;"O14";"2020-02-29";"O14|43862";4.4;0;"2020-03-07";"2020-02-01"
12774;226;"O14";"2020-02-29";"O14|43862";4.0;0;"2020-03-07";"2020-02-01"
12775;159;"O14";"2020-02-29";"O14|43862";4.8;1;;"2020-02-01"
12776;31;"O14";"2020-02-29";"O14|43862";4.6;0;"2020-03-03";"2020-02-01"
12777;464;"O14";"2020-02-29";"O14|43862";3.0;0;"2020-03-05";"2020-02-01"
12778;100;"O9";"2020-02-29";"O9|43862";4.4;0;"2020-03-05";"2020-02-01"
12779;126;"O6";"2020-02-29";"O6|43862";3.7;0;"2020-03-05";"2020-02-01"
12780;461;"O1";"2020-03-01";"O1|43891";3.7;0;"2020-03-03";"2020-03-01"
12781;487;"O4";"2020-03-01";"O4|43891";2.4;0;"2020-04-06";"2020-03-01"
12782;123;"O5";"2020-03-01";"O5|43891";2.2;0;"2020-03-05";"2020-03-01"
12783;150;"O2";"2020-03-01";"O2|43891";3.3;0;"2020-04-04";"2020-03-01"
12784;144;"O11";"2020-03-03";"O11|43891";4.8;0;"2020-03-05";"2020-03-01"
12785;188;"O12";"2020-03-03";"O12|43891";2.8;0;"2020-03-09";"2020-03-01"
12786;219;"O1";"2020-03-05";"O1|43891";2.5;0;"2020-03-12";"2020-03-01"
12787;188;"O13";"2020-03-05";"O13|43891";2.8;0;"2020-03-09";"2020-03-01"
12788;101;"O12";"2020-03-06";"O12|43891";4.3;0;"2020-03-24";"2020-03-01"
12789;124;"O5";"2020-03-06";"O5|43891";2.2;0;"2020-03-09";"2020-03-01"
12790;238;"O4";"2020-03-06";"O4|43891";4.2;0;"2020-03-13";"2020-03-01"
12791;148;"O7";"2020-03-06";"O7|43891";3.3;0;"2020-03-12";"2020-03-01"
12792;510;"O2";"2020-03-06";"O2|43891";3.7;0;"2020-03-13";"2020-03-01"
12793;2;"O14";"2020-03-07";"O14|43891";3.7;0;"2020-03-10";"2020-03-01"
12794;214;"O14";"2020-03-07";"O14|43891";2.3;0;"2020-03-10";"2020-03-01"
12795;242;"O8";"2020-03-08";"O8|43891";2.3;0;"2020-03-14";"2020-03-01"
12796;191;"O10";"2020-03-08";"O10|43891";2.4;0;"2020-03-15";"2020-03-01"
12797;511;"O11";"2020-03-09";"O11|43891";3.7;0;"2020-03-15";"2020-03-01"
12798;162;"O11";"2020-03-09";"O11|43891";2.6;0;"2020-03-12";"2020-03-01"
12799;512;"O14";"2020-03-10";"O14|43891";3.1;1;;"2020-03-01"
12800;40;"O14";"2020-03-10";"O14|43891";4.2;0;"2020-03-16";"2020-03-01"
12801;216;"O14";"2020-03-10";"O14|43891";4.5;0;"2020-03-17";"2020-03-01"
12802;506;"O14";"2020-03-10";"O14|43891";2.4;0;"2020-03-13";"2020-03-01"
12803;439;"O14";"2020-03-10";"O14|43891";3.0;0;"2020-03-13";"2020-03-01"
12804;37;"O14";"2020-03-10";"O14|43891";3.7;0;"2020-03-14";"2020-03-01"
12805;231;"O14";"2020-03-10";"O14|43891";3.0;0;"2020-03-14";"2020-03-01"
12806;441;"O14";"2020-03-10";"O14|43891";3.1;1;;"2020-03-01"
12807;145;"O14";"2020-03-10";"O14|43891";4.8;0;"2020-03-15";"2020-03-01"
12808;145;"O14";"2020-03-10";"O14|43891";4.8;0;"2020-03-24";"2020-03-01"
12809;221;"O14";"2020-03-10";"O14|43891";3.7;0;"2020-03-17";"2020-03-01"
12810;153;"O14";"2020-03-10";"O14|43891";2.8;0;"2020-03-15";"2020-03-01"
12811;11;"O9";"2020-03-10";"O9|43891";4.6;0;"2020-03-16";"2020-03-01"
12812;190;"O5";"2020-03-13";"O5|43891";2.4;0;"2020-03-17";"2020-03-01"
12813;372;"O3";"2020-03-14";"O3|43891";4.0;0;"2020-03-17";"2020-03-01"
12814;86;"O3";"2020-03-14";"O3|43891";2.7;0;"2020-03-21";"2020-03-01"
12815;213;"O9";"2020-03-14";"O9|43891";4.6;1;;"2020-03-01"
12816;269;"O13";"2020-03-14";"O13|43891";3.7;0;"2020-03-17";"2020-03-01"
12817;454;"O6";"2020-03-15";"O6|43891";3.0;1;;"2020-03-01"
12818;20;"O5";"2020-03-16";"O5|43891";2.2;0;"2020-03-20";"2020-03-01"
12819;335;"O2";"2020-03-16";"O2|43891";3.7;0;"2020-03-23";"2020-03-01"
12820;157;"O13";"2020-03-17";"O13|43891";3.6;0;"2020-03-23";"2020-03-01"
12821;508;"O10";"2020-03-17";"O10|43891";3.7;0;"2020-04-04";"2020-03-01"
12822;77;"O8";"2020-03-18";"O8|43891";3.8;0;"2020-03-20";"2020-03-01"
12823;64;"O12";"2020-03-19";"O12|43891";4.3;0;"2020-03-21";"2020-03-01"
12824;64;"O12";"2020-03-19";"O12|43891";4.3;0;"2020-03-24";"2020-03-01"
12825;68;"O7";"2020-03-19";"O7|43891";2.9;0;"2020-03-29";"2020-03-01"
12826;92;"O1";"2020-03-19";"O1|43891";4.6;0;"2020-03-23";"2020-03-01"
12827;104;"O11";"2020-03-19";"O11|43891";3.6;0;"2020-03-22";"2020-03-01"
12828;165;"O12";"2020-03-19";"O12|43891";3.0;0;"2020-04-10";"2020-03-01"
12829;165;"O12";"2020-03-19";"O12|43891";3.0;0;"2020-03-24";"2020-03-01"
12830;2;"O14";"2020-03-21";"O14|43891";3.7;0;"2020-03-27";"2020-03-01"
12831;32;"O14";"2020-03-21";"O14|43891";3.1;0;"2020-03-28";"2020-03-01"
12832;307;"O4";"2020-03-21";"O4|43891";2.8;0;"2020-03-28";"2020-03-01"
12833;49;"O5";"2020-03-21";"O5|43891";2.4;0;"2020-04-14";"2020-03-01"
12834;46;"O7";"2020-03-22";"O7|43891";2.9;1;;"2020-03-01"
12835;190;"O5";"2020-03-25";"O5|43891";2.4;0;"2020-03-29";"2020-03-01"
12836;29;"O1";"2020-03-26";"O1|43891";3.1;0;"2020-04-01";"2020-03-01"
12837;151;"O8";"2020-03-26";"O8|43891";4.4;0;"2020-03-29";"2020-03-01"
12838;191;"O5";"2020-03-26";"O5|43891";2.4;0;"2020-03-28";"2020-03-01"
12839;515;"O2";"2020-03-27";"O2|43891";4.2;0;"2020-04-03";"2020-03-01"
12840;36;"O9";"2020-03-27";"O9|43891";3.9;0;"2020-04-01";"2020-03-01"
12841;92;"O9";"2020-03-27";"O9|43891";4.6;0;"2020-04-15";"2020-03-01"
12842;151;"O9";"2020-03-27";"O9|43891";4.4;0;"2020-03-30";"2020-03-01"
12843;231;"O9";"2020-03-27";"O9|43891";3.0;0;"2020-03-29";"2020-03-01"
12844;228;"O9";"2020-03-27";"O9|43891";3.4;0;"2020-04-03";"2020-03-01"
12845;512;"O9";"2020-03-27";"O9|43891";3.1;0;"2020-04-03";"2020-03-01"
12846;185;"O12";"2020-03-28";"O12|43891";3.0;0;"2020-04-24";"2020-03-01"
12847;41;"O3";"2020-03-29";"O3|43891";2.3;0;"2020-04-04";"2020-03-01"
12848;72;"O3";"2020-03-29";"O3|43891";2.4;0;"2020-04-03";"2020-03-01"
12849;75;"O1";"2020-03-29";"O1|43891";3.2;0;"2020-04-03";"2020-03-01"
12850;125;"O5";"2020-03-29";"O5|43891";2.2;1;;"2020-03-01"
12851;127;"O6";"2020-03-29";"O6|43891";3.7;0;"2020-04-01";"2020-03-01"
12852;107;"O11";"2020-03-31";"O11|43891";3.2;0;"2020-04-03";"2020-03-01"
12853;154;"O11";"2020-03-31";"O11|43891";3.2;0;"2020-04-12";"2020-03-01"
12854;163;"O11";"2020-03-31";"O11|43891";2.9;1;;"2020-03-01"
